time,x,y,theta,period,anti period
35.67083333333335,0.0033069712150631658,0.1518527918781726,0.021774038766775604,43.0,43.0
35.675,0.00173336715414946,0.1518527918781726,0.01141429047314606,43.0,43.0
35.67916666666665,0.00173336715414946,0.1518527918781726,0.01141429047314606,43.0,43.0
35.68333333333335,0.0009465651236926073,0.1518527918781726,0.006233358323113854,43.0,43.0
35.6875,-0.0006270389372210984,0.1518527918781726,-0.004129231775552694,43.0,43.0
35.69166666666665,-0.0014138409676779512,0.1518527918781726,-0.009310333371481872,43.0,43.0
35.69583333333335,-0.002987445028591657,0.1518527918781726,-0.019670759175877087,43.0,43.0
35.7,-0.002987445028591657,0.1518527918781726,-0.019670759175877087,43.0,43.0
35.70416666666665,-0.0037742470590485097,0.1518527918781726,-0.0248495277285554,43.0,43.0
35.70833333333335,-0.005347851119962215,0.1518527918781726,-0.035202789408263574,43.0,43.0
35.7125,-0.005347851119962215,0.15263959390862944,-0.035021480450684116,43.0,43.0
35.71666666666665,-0.006134653150419068,0.1518527918781726,-0.04037672918328862,43.0,43.0
35.72083333333335,-0.006921455180875921,0.1518527918781726,-0.045548506963841856,43.0,43.0
35.725,-0.007708257211332774,0.1518527918781726,-0.05071784763084045,43.0,43.0
35.72916666666665,-0.00928186127224648,0.15263959390862944,-0.06073421535419401,43.0,43.0
35.73333333333335,-0.00928186127224648,0.1518527918781726,-0.061048121135226494,43.0,43.0
35.7375,-0.010855465333160185,0.1518527918781726,-0.07136536589975989,43.0,43.0
35.74166666666665,-0.011642267363617039,0.1518527918781726,-0.0765184245321483,43.0,43.0
35.74583333333335,-0.01242906939407389,0.1518527918781726,-0.0816674147228967,43.0,43.0
35.75,-0.01242906939407389,0.1518527918781726,-0.0816674147228967,43.0,43.0
35.75416666666665,-0.013215871424530744,0.1518527918781726,-0.08681206860467386,43.0,43.0
35.75833333333335,-0.01478947548544445,0.1518527918781726,-0.09708730289763372,43.0,43.0
35.7625,-0.01478947548544445,0.1518527918781726,-0.09708730289763372,43.0,43.0
35.76666666666665,-0.015576277515901302,0.1518527918781726,-0.10221735473968477,43.0,43.0
35.77083333333335,-0.016363079546358156,0.1518527918781726,-0.10734201329173415,43.0,43.0
35.775,-0.017149881576815008,0.1518527918781726,-0.11246101832356808,43.0,43.0
35.77916666666665,-0.017149881576815008,0.1518527918781726,-0.11246101832356808,43.0,43.0
35.78333333333335,-0.018723485637728715,0.1518527918781726,-0.12268103577438716,43.0,43.0
35.7875,-0.019510287668185567,0.1518527918781726,-0.12778153682262586,43.0,43.0
35.79166666666665,-0.02029708969864242,0.1518527918781726,-0.13287536175320339,43.0,43.0
35.79583333333335,-0.02029708969864242,0.1518527918781726,-0.13287536175320339,43.0,43.0
35.8,-0.021870693759556126,0.1518527918781726,-0.14304198254262018,43.0,43.0
35.80416666666665,-0.021870693759556126,0.1518527918781726,-0.14304198254262018,43.0,43.0
35.80833333333335,-0.02265749579001298,0.15106598984771574,-0.14887439267378344,43.0,43.0
35.8125,-0.02344429782046983,0.15106598984771574,-0.15396420846332637,43.0,43.0
35.81666666666665,-0.02344429782046983,0.15106598984771574,-0.15396420846332637,43.0,43.0
35.82083333333335,-0.02344429782046983,0.15106598984771574,-0.15396420846332637,43.0,43.0
35.825,-0.02344429782046983,0.15106598984771574,-0.15396420846332637,43.0,43.0
35.82916666666665,-0.02344429782046983,0.15106598984771574,-0.15396420846332637,43.0,43.0
35.83333333333335,-0.024231099850926682,0.15106598984771574,-0.15904599610510003,43.0,43.0
35.8375,-0.024231099850926682,0.15106598984771574,-0.15904599610510003,43.0,43.0
35.84166666666665,-0.025017901881383538,0.15106598984771574,-0.16411951274172173,43.0,43.0
35.84583333333335,-0.025017901881383538,0.15106598984771574,-0.16411951274172173,43.0,43.0
35.85,-0.025017901881383538,0.15106598984771574,-0.16411951274172173,43.0,43.0
35.85416666666665,-0.025017901881383538,0.15106598984771574,-0.16411951274172173,43.0,43.0
35.85833333333335,-0.02659150594229724,0.15106598984771574,-0.1742407740941666,43.0,43.0
35.8625,-0.02659150594229724,0.15106598984771574,-0.1742407740941666,43.0,43.0
35.86666666666665,-0.02659150594229724,0.15106598984771574,-0.1742407740941666,43.0,43.0
